"asi_2001_4","x","y","STATE","pop2001","COUNTY","index","FEATURE1","publicLand"
8.125,-116.205,43.317,"Idaho",313896,"Ada",3830,"Other Federal Land","MultipleUs"
12.25,-116.177,43.325,"Idaho",313896,"Ada",3836,"Other Federal Land","MultipleUs"
12,-116.216,43.461,"Idaho",313896,"Ada",3837,"NO Federal Land","MultipleUs"
11.5625,-115.981,43.345,"Idaho",313896,"Ada",3838,"NO Federal Land","MultipleUs"
10.5625,-116.266,43.387,"Idaho",313896,"Ada",3839,"Other Federal Land","MultipleUs"
8.75,-116.248,43.298,"Idaho",313896,"Ada",3842,"Other Federal Land","MultipleUs"
10.9375,-116.047,43.247,"Idaho",313896,"Ada",3844,"Other Federal Land","MultipleUs"
11.5625,-116.071,43.09,"Idaho",27613,"Elmore",3267,"Other Federal Land","MultipleUs"
10.4375,-116.124,43.079,"Idaho",27613,"Elmore",3289,"Other Federal Land","MultipleUs"
11.4375,-116.329,43.251,"Idaho",313896,"Ada",3819,"Other Federal Land","MultipleUs"
20.8125,-116.448,43.306,"Idaho",313896,"Ada",3822,"Other Federal Land","MultipleUs"
8.9375,-116.014,43.121,"Idaho",313896,"Ada",3823,"Other Federal Land","MultipleUs"
9.875,-116.171,43.17,"Idaho",313896,"Ada",3826,"Other Federal Land","MultipleUs"
6.625,-115.821,42.072,"Idaho",10877,"Owyhee",4039,"NO Federal Land","MultipleUs"
12.5625,-115.815,42.162,"Idaho",10877,"Owyhee",3996,"NO Federal Land","MultipleUs"
24.5625,-116.267,42.722,"Idaho",10877,"Owyhee",3879,"NO Federal Land","MultipleUs"
8.1875,-116.015,42.876,"Idaho",10877,"Owyhee",3896,"Other Federal Land","MultipleUs"
9.1875,-116.131,42.765,"Idaho",10877,"Owyhee",3912,"Other Federal Land","MultipleUs"
9.1875,-116.038,42.802,"Idaho",10877,"Owyhee",3934,"Other Federal Land","MultipleUs"
13,-116.206,42.652,"Idaho",10877,"Owyhee",4011,"NO Federal Land","MultipleUs"
10.0625,-116.07,42.857,"Idaho",10877,"Owyhee",4034,"Other Federal Land","MultipleUs"
25.3125,-116.396,42.655,"Idaho",10877,"Owyhee",4042,"Other Federal Land","MultipleUs"
22.125,-116.339,42.708,"Idaho",10877,"Owyhee",4062,"Other Federal Land","MultipleUs"
17.75,-116.215,42.667,"Idaho",10877,"Owyhee",4090,"NO Federal Land","MultipleUs"
15.9375,-116.574,42.252,"Idaho",10877,"Owyhee",3875,"NO Federal Land","MultipleUs"
20.625,-116.435,42.418,"Idaho",10877,"Owyhee",3895,"Other Federal Land","MultipleUs"
15.6875,-116.504,42.356,"Idaho",10877,"Owyhee",3947,"Other Federal Land","MultipleUs"
20.1875,-116.622,42.435,"Idaho",10877,"Owyhee",3982,"Other Federal Land","MultipleUs"
15.25,-116.579,42.283,"Idaho",10877,"Owyhee",4055,"NO Federal Land","MultipleUs"
23,-115.871,42.082,"Idaho",10877,"Owyhee",3890,"Other Federal Land","MultipleUs"
17.375,-115.863,42.105,"Idaho",10877,"Owyhee",3992,"Other Federal Land","MultipleUs"
23.125,-115.69,42.456,"Idaho",10877,"Owyhee",3881,"Other Federal Land","MultipleUs"
11.375,-115.628,42.514,"Idaho",10877,"Owyhee",3885,"Other Federal Land","MultipleUs"
12.1875,-115.687,42.541,"Idaho",10877,"Owyhee",3888,"Other Federal Land","MultipleUs"
13.4375,-115.789,42.476,"Idaho",10877,"Owyhee",3891,"Other Federal Land","MultipleUs"
12.8125,-115.7,42.525,"Idaho",10877,"Owyhee",4033,"Other Federal Land","MultipleUs"
11.3125,-115.755,42.424,"Idaho",10877,"Owyhee",4037,"Other Federal Land","MultipleUs"
10.75,-115.906,42.498,"Idaho",10877,"Owyhee",3852,"Other Federal Land","MultipleUs"
13.375,-115.929,42.555,"Idaho",10877,"Owyhee",3863,"Other Federal Land","MultipleUs"
12.1875,-115.895,42.559,"Idaho",10877,"Owyhee",3939,"Other Federal Land","MultipleUs"
8.0625,-115.751,42.727,"Idaho",10877,"Owyhee",3990,"NO Federal Land","MultipleUs"
13.6875,-116.015,42.434,"Idaho",10877,"Owyhee",3861,"Other Federal Land","MultipleUs"
17.4375,-116.037,42.429,"Idaho",10877,"Owyhee",4041,"Other Federal Land","MultipleUs"
11.0625,-115.904,42.443,"Idaho",10877,"Owyhee",3976,"Other Federal Land","MultipleUs"
12.6875,-115.724,42.663,"Idaho",10877,"Owyhee",3941,"Other Federal Land","MultipleUs"
11.125,-116.226,42.755,"Idaho",10877,"Owyhee",3850,"NO Federal Land","MultipleUs"
7.625,-116.231,42.793,"Idaho",10877,"Owyhee",3886,"Other Federal Land","MultipleUs"
15.5,-116.097,42.869,"Idaho",10877,"Owyhee",3906,"Other Federal Land","MultipleUs"
13.375,-116.179,42.846,"Idaho",10877,"Owyhee",3936,"Other Federal Land","MultipleUs"
11.875,-116.272,42.752,"Idaho",10877,"Owyhee",3937,"NO Federal Land","MultipleUs"
13.0625,-116.326,42.764,"Idaho",10877,"Owyhee",3967,"Other Federal Land","MultipleUs"
8.1875,-116.202,42.822,"Idaho",10877,"Owyhee",4015,"Other Federal Land","MultipleUs"
9.25,-116.154,42.878,"Idaho",10877,"Owyhee",4027,"Other Federal Land","MultipleUs"
16.875,-116.274,42.764,"Idaho",10877,"Owyhee",4031,"NO Federal Land","MultipleUs"
11.375,-115.731,42.711,"Idaho",10877,"Owyhee",3857,"Other Federal Land","MultipleUs"
19.5,-115.721,42.692,"Idaho",10877,"Owyhee",3931,"Other Federal Land","MultipleUs"
19.5,-116.199,42.43,"Idaho",10877,"Owyhee",3866,"Other Federal Land","MultipleUs"
14.5,-116.287,42.424,"Idaho",10877,"Owyhee",3873,"NO Federal Land","MultipleUs"
10.625,-115.871,42.711,"Idaho",10877,"Owyhee",3893,"Other Federal Land","MultipleUs"
23.75,-116.281,42.522,"Idaho",10877,"Owyhee",3908,"Other Federal Land","MultipleUs"
13.25,-116.019,42.532,"Idaho",10877,"Owyhee",3921,"NO Federal Land","MultipleUs"
17.9375,-116.107,42.445,"Idaho",10877,"Owyhee",3930,"Other Federal Land","MultipleUs"
12.4375,-116.062,42.529,"Idaho",10877,"Owyhee",3961,"NO Federal Land","MultipleUs"
9.0625,-115.775,42.818,"Idaho",10877,"Owyhee",3987,"Other Federal Land","MultipleUs"
19.625,-116.173,42.542,"Idaho",10877,"Owyhee",3998,"NO Federal Land","MultipleUs"
11.5625,-116.063,42.594,"Idaho",10877,"Owyhee",4017,"NO Federal Land","MultipleUs"
10.8125,-116.01,42.584,"Idaho",10877,"Owyhee",4032,"NO Federal Land","MultipleUs"
9.9375,-116.027,42.736,"Idaho",10877,"Owyhee",4040,"Other Federal Land","MultipleUs"
10.6875,-115.951,42.666,"Idaho",10877,"Owyhee",4064,"Other Federal Land","MultipleUs"
12.25,-115.852,42.804,"Idaho",10877,"Owyhee",4068,"Other Federal Land","MultipleUs"
11.25,-115.858,42.862,"Idaho",10877,"Owyhee",4069,"NO Federal Land","MultipleUs"
8.6875,-116.32,42.527,"Idaho",10877,"Owyhee",4085,"Other Federal Land","MultipleUs"
12.0625,-116.273,42.579,"Idaho",10877,"Owyhee",3980,"Other Federal Land","MultipleUs"
15.1875,-116.162,42.651,"Idaho",10877,"Owyhee",4091,"NO Federal Land","MultipleUs"
18,-116.338,42.166,"Idaho",10877,"Owyhee",3859,"Other Federal Land","MultipleUs"
10.125,-116.232,42.3,"Idaho",10877,"Owyhee",3864,"NO Federal Land","MultipleUs"
19.9375,-116.215,42.428,"Idaho",10877,"Owyhee",3887,"Other Federal Land","MultipleUs"
12.5625,-116.254,42.272,"Idaho",10877,"Owyhee",3897,"Other Federal Land","MultipleUs"
21.6875,-116.116,42.404,"Idaho",10877,"Owyhee",3903,"Other Federal Land","MultipleUs"
22.9375,-116.317,42.375,"Idaho",10877,"Owyhee",3918,"Other Federal Land","MultipleUs"
14.8125,-116.339,42.303,"Idaho",10877,"Owyhee",3925,"Other Federal Land","MultipleUs"
32.4375,-116.185,42.165,"Idaho",10877,"Owyhee",3955,"NO Federal Land","MultipleUs"
22.5625,-116.056,42.219,"Idaho",10877,"Owyhee",3979,"NO Federal Land","MultipleUs"
16.6875,-116.102,42.327,"Idaho",10877,"Owyhee",3991,"NO Federal Land","MultipleUs"
21.3125,-116.42,42.252,"Idaho",10877,"Owyhee",4001,"NO Federal Land","MultipleUs"
14.6875,-116.162,42.165,"Idaho",10877,"Owyhee",4013,"NO Federal Land","MultipleUs"
23.6875,-116.067,42.336,"Idaho",10877,"Owyhee",4050,"Other Federal Land","MultipleUs"
22.4375,-115.637,42.024,"Idaho",10877,"Owyhee",3981,"Other Federal Land","MultipleUs"
10.0625,-115.773,42.219,"Idaho",10877,"Owyhee",3848,"Other Federal Land","MultipleUs"
16.5,-115.746,42.365,"Idaho",10877,"Owyhee",3877,"NO Federal Land","MultipleUs"
11.5,-115.787,42.331,"Idaho",10877,"Owyhee",3900,"Other Federal Land","MultipleUs"
10.9375,-115.739,42.257,"Idaho",10877,"Owyhee",4014,"Other Federal Land","MultipleUs"
8.6875,-115.776,42.359,"Idaho",10877,"Owyhee",4053,"Other Federal Land","MultipleUs"
10.25,-115.721,42.275,"Idaho",10877,"Owyhee",4084,"NO Federal Land","MultipleUs"
8.125,-115.653,42.421,"Idaho",10877,"Owyhee",4097,"NO Federal Land","MultipleUs"
6.3125,-115.756,42.191,"Idaho",10877,"Owyhee",4100,"Other Federal Land","MultipleUs"
10.625,-115.709,42.328,"Idaho",10877,"Owyhee",4101,"Other Federal Land","MultipleUs"
12.5625,-115.821,42.537,"Idaho",10877,"Owyhee",4082,"Other Federal Land","MultipleUs"
13.8125,-115.839,42.532,"Idaho",10877,"Owyhee",4087,"Other Federal Land","MultipleUs"
18.125,-115.893,42.164,"Idaho",10877,"Owyhee",3989,"Other Federal Land","MultipleUs"
11.0625,-115.924,42.161,"Idaho",10877,"Owyhee",3862,"NO Federal Land","MultipleUs"
17.375,-115.979,42.238,"Idaho",10877,"Owyhee",3924,"NO Federal Land","MultipleUs"
NA,-116.175,43.03,"Idaho",10877,"Owyhee",3899,"NO Federal Land","MultipleUs"
22.25,-116.544,42.604,"Idaho",10877,"Owyhee",3932,"Other Federal Land","MultipleUs"
NA,-116.345,42.974,"Idaho",10877,"Owyhee",3935,"NO Federal Land","MultipleUs"
9.9375,-116.289,42.857,"Idaho",10877,"Owyhee",3986,"NO Federal Land","MultipleUs"
10.375,-116.301,42.925,"Idaho",10877,"Owyhee",4008,"Other Federal Land","MultipleUs"
8.4375,-115.997,42.459,"Idaho",10877,"Owyhee",4048,"NO Federal Land","MultipleUs"
17,-116.751,42.885,"Idaho",10877,"Owyhee",4054,"NO Federal Land","MultipleUs"
27,-116.624,42.918,"Idaho",10877,"Owyhee",3882,"NO Federal Land","MultipleUs"
28.8125,-116.531,42.885,"Idaho",10877,"Owyhee",4080,"Other Federal Land","MultipleUs"
23.6875,-116.882,42.389,"Idaho",10877,"Owyhee",3898,"Other Federal Land","MultipleUs"
18.5,-116.965,42.386,"Idaho",10877,"Owyhee",3985,"Other Federal Land","MultipleUs"
21.125,-117.022,43.14,"Idaho",10877,"Owyhee",3860,"Other Federal Land","MultipleUs"
10,-116.771,42.397,"Idaho",10877,"Owyhee",3933,"Other Federal Land","MultipleUs"
25.9375,-116.781,42.311,"Idaho",10877,"Owyhee",4076,"Other Federal Land","MultipleUs"
NA,-116.814,42.663,"Idaho",10877,"Owyhee",3846,"NO Federal Land","MultipleUs"
21.125,-116.458,43.285,"Idaho",10877,"Owyhee",3889,"Other Federal Land","MultipleUs"
24,-116.468,43.15,"Idaho",10877,"Owyhee",4018,"Other Federal Land","MultipleUs"
7.875,-116.635,43.324,"Idaho",10877,"Owyhee",4095,"NO Federal Land","MultipleUs"
29.75,-116.725,42.928,"Idaho",10877,"Owyhee",3984,"NO Federal Land","MultipleUs"
10,-116.379,43.113,"Idaho",10877,"Owyhee",3919,"Other Federal Land","MultipleUs"
9,-116.349,43.123,"Idaho",10877,"Owyhee",4006,"Other Federal Land","MultipleUs"
14.375,-116.332,43.129,"Idaho",10877,"Owyhee",4038,"Other Federal Land","MultipleUs"
12.75,-116.768,42.146,"Idaho",10877,"Owyhee",3915,"Other Federal Land","MultipleUs"
13.875,-116.723,42.203,"Idaho",10877,"Owyhee",3995,"Other Federal Land","MultipleUs"
12.6875,-116.769,42.195,"Idaho",10877,"Owyhee",4012,"Other Federal Land","MultipleUs"
8.8125,-116.539,42.049,"Idaho",10877,"Owyhee",4065,"Other Federal Land","MultipleUs"
11,-116.485,42.047,"Idaho",10877,"Owyhee",4070,"Other Federal Land","MultipleUs"
12.4375,-116.814,42.21,"Idaho",10877,"Owyhee",4071,"NO Federal Land","MultipleUs"
12.125,-116.618,42.207,"Idaho",10877,"Owyhee",4089,"Other Federal Land","MultipleUs"
10.9375,-116.484,42.13,"Idaho",10877,"Owyhee",4093,"Other Federal Land","MultipleUs"
10.3125,-116.85,42.176,"Idaho",10877,"Owyhee",4060,"NO Federal Land","MultipleUs"
21.4375,-116.797,43.348,"Idaho",10877,"Owyhee",3958,"Other Federal Land","MultipleUs"
NA,-116.881,43.12,"Idaho",10877,"Owyhee",4081,"Other Federal Land","MultipleUs"
11.25,-116.513,43.125,"Idaho",10877,"Owyhee",4024,"NO Federal Land","MultipleUs"
38.625,-116.816,43.035,"Idaho",10877,"Owyhee",3956,"Other Federal Land","MultipleUs"
10.25,-117.011,43.361,"Idaho",10877,"Owyhee",4009,"Other Federal Land","MultipleUs"
25.8125,-116.702,42.702,"Idaho",10877,"Owyhee",3959,"NO Federal Land","MultipleUs"
24,-116.72,42.778,"Idaho",10877,"Owyhee",3965,"Other Federal Land","MultipleUs"
28,-116.914,42.904,"Idaho",10877,"Owyhee",4045,"NO Federal Land","MultipleUs"
9.6875,-116.972,42.839,"Idaho",10877,"Owyhee",3871,"NO Federal Land","MultipleUs"
13.75,-116.746,42.484,"Idaho",10877,"Owyhee",3929,"Other Federal Land","MultipleUs"
16.4375,-116.765,42.533,"Idaho",10877,"Owyhee",3966,"NO Federal Land","MultipleUs"
21.4375,-116.772,42.462,"Idaho",10877,"Owyhee",3909,"Other Federal Land","MultipleUs"
16.3125,-116.673,42.296,"Idaho",10877,"Owyhee",3975,"NO Federal Land","MultipleUs"
10.625,-116.778,42.495,"Idaho",10877,"Owyhee",4007,"Other Federal Land","MultipleUs"
19.6875,-116.999,43.054,"Idaho",10877,"Owyhee",4078,"NO Federal Land","MultipleUs"
10.25,-116.834,42.575,"Idaho",10877,"Owyhee",3849,"NO Federal Land","MultipleUs"
24.6875,-116.892,42.554,"Idaho",10877,"Owyhee",4010,"Other Federal Land","MultipleUs"
23.375,-116.949,43.463,"Idaho",10877,"Owyhee",3920,"Other Federal Land","MultipleUs"
13.3125,-116.581,43.27,"Idaho",10877,"Owyhee",3876,"Other Federal Land","MultipleUs"
21.1875,-116.798,43.399,"Idaho",10877,"Owyhee",4028,"Other Federal Land","MultipleUs"
11.625,-116.559,43.006,"Idaho",10877,"Owyhee",4000,"Other Federal Land","MultipleUs"
19.625,-116.692,43.381,"Idaho",10877,"Owyhee",3904,"Other Federal Land","MultipleUs"
12.1875,-116.745,43.34,"Idaho",10877,"Owyhee",3928,"Other Federal Land","MultipleUs"
15.75,-116.8,43.239,"Idaho",10877,"Owyhee",4051,"Other Federal Land","MultipleUs"
22.9375,-116.951,43.356,"Idaho",10877,"Owyhee",3945,"Other Federal Land","MultipleUs"
19.5,-116.933,43.421,"Idaho",10877,"Owyhee",3970,"NO Federal Land","MultipleUs"
30.8125,-116.735,42.982,"Idaho",10877,"Owyhee",3894,"NO Federal Land","MultipleUs"
25.25,-116.645,43.053,"Idaho",10877,"Owyhee",3927,"NO Federal Land","MultipleUs"
5.1875,-116.65,43.072,"Idaho",10877,"Owyhee",3953,"Other Federal Land","MultipleUs"
8.375,-116.54,43.152,"Idaho",10877,"Owyhee",4003,"Other Federal Land","MultipleUs"
18.9375,-116.39,43.212,"Idaho",10877,"Owyhee",3949,"Other Federal Land","MultipleUs"
22.875,-116.85,42.835,"Idaho",10877,"Owyhee",3988,"Other Federal Land","MultipleUs"
17.8125,-116.931,43.122,"Idaho",10877,"Owyhee",3999,"Other Federal Land","MultipleUs"
28.5625,-116.604,42.76,"Idaho",10877,"Owyhee",3940,"NO Federal Land","MultipleUs"
26.4375,-116.901,42.468,"Idaho",10877,"Owyhee",4021,"Other Federal Land","MultipleUs"
NA,-116.908,42.464,"Idaho",10877,"Owyhee",4099,"Other Federal Land","MultipleUs"
27.8125,-116.729,42.834,"Idaho",10877,"Owyhee",3962,"Other Federal Land","MultipleUs"
7.1875,-116.361,42.981,"Idaho",10877,"Owyhee",3974,"Other Federal Land","MultipleUs"
35.75,-116.514,42.794,"Idaho",10877,"Owyhee",3847,"Other Federal Land","MultipleUs"
18,-116.55,42.791,"Idaho",10877,"Owyhee",3950,"Other Federal Land","MultipleUs"
14.0625,-116.48,42.939,"Idaho",10877,"Owyhee",3978,"Other Federal Land","MultipleUs"
14.875,-116.439,42.933,"Idaho",10877,"Owyhee",4020,"Other Federal Land","MultipleUs"
19,-116.537,42.739,"Idaho",10877,"Owyhee",4059,"Other Federal Land","MultipleUs"
28.125,-116.48,42.821,"Idaho",10877,"Owyhee",4075,"Other Federal Land","MultipleUs"
23.875,-113.504,43.645,"Idaho",2853,"ButteI",3214,"Other Federal Land","MultipleUs"
11.6875,-113.082,43.881,"Idaho",2853,"ButteI",3196,"Other Federal Land","MultipleUs"
22.4375,-113.093,43.406,"Idaho",2853,"ButteI",3221,"Other Federal Land","MultipleUs"
14.125,-113.205,43.169,"Idaho",19755,"Blaine",3702,"Other Federal Land","MultipleUs"
8.8125,-113.309,43.073,"Idaho",19755,"Blaine",3703,"Other Federal Land","MultipleUs"
7.625,-113.345,43.125,"Idaho",19755,"Blaine",3715,"Other Federal Land","MultipleUs"
19.5,-113.089,43.17,"Idaho",19755,"Blaine",3721,"Other Federal Land","MultipleUs"
11.8125,-113.349,43.052,"Idaho",19755,"Blaine",3731,"Other Federal Land","MultipleUs"
9.5625,-113.189,43.119,"Idaho",19755,"Blaine",3737,"Other Federal Land","MultipleUs"
16.375,-113.103,43.167,"Idaho",19755,"Blaine",3753,"Other Federal Land","MultipleUs"
13.0625,-113.297,43.007,"Idaho",19755,"Blaine",3757,"Other Federal Land","MultipleUs"
14.6875,-113.306,43.008,"Idaho",19755,"Blaine",3759,"Other Federal Land","MultipleUs"
9.8125,-113.155,43.143,"Idaho",19755,"Blaine",3766,"Other Federal Land","MultipleUs"
14.125,-112.889,43.106,"Idaho",42073,"Bingham",4137,"Other Federal Land","MultipleUs"
18.8125,-112.843,43.164,"Idaho",42073,"Bingham",4157,"Other Federal Land","MultipleUs"
18.75,-112.744,43.133,"Idaho",42073,"Bingham",4163,"Other Federal Land","MultipleUs"
17.625,-112.216,43.795,"Idaho",19322,"JeffersonI",3308,"Other Federal Land","MultipleUs"
13.625,-113.19,43.912,"Idaho",2853,"ButteI",3168,"Other Federal Land","MultipleUs"
18.25,-113.246,43.957,"Idaho",2853,"ButteI",3185,"Other Federal Land","MultipleUs"
9.5,-113.158,43.891,"Idaho",2853,"ButteI",3218,"Other Federal Land","MultipleUs"
27.875,-113.557,43.58,"Idaho",2853,"ButteI",3163,"Other Federal Land","MultipleUs"
16.5,-113.028,43.369,"Idaho",2853,"ButteI",3190,"Other Federal Land","MultipleUs"
18.25,-113.26,43.206,"Idaho",19755,"Blaine",3701,"Other Federal Land","MultipleUs"
21.6875,-113.214,43.283,"Idaho",19755,"Blaine",3720,"Other Federal Land","MultipleUs"
17.375,-113.162,43.638,"Idaho",2853,"ButteI",3171,"Other Federal Land","MultipleUs"
16.75,-113.381,43.609,"Idaho",2853,"ButteI",3158,"Other Federal Land","MultipleUs"
18.75,-112.138,43.928,"Idaho",19322,"JeffersonI",3309,"NO Federal Land","MultipleUs"
19.25,-112.124,43.92,"Idaho",19322,"JeffersonI",3311,"Other Federal Land","MultipleUs"
NA,-113.486,43.719,"Idaho",2853,"ButteI",3209,"Other Federal Land","MultipleUs"
10.75,-113.446,43.678,"Idaho",2853,"ButteI",3181,"Other Federal Land","MultipleUs"
16.0625,-113.115,43.234,"Idaho",19755,"Blaine",3717,"Other Federal Land","MultipleUs"
